#Digilent WaveForms Logger
#Device Name: Discovery
#Serial Number: SN:210244705107
#Date Time: 2018-05-30 17:11:50.061

Time (s),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
49.700000000000003,0.9761919437602592,0.97583667719486389,-0.0066013238047686199,0.0071836999508463053,0.0028333847265030912
49.799999999999997,0.93983244874517891,0.93948593336089659,-0.0069595343786820864,0.0075021024934140987,0.0028011467390387083
49.899999999999999,0.95621812529087125,0.95585234925802531,-0.0067677128318812405,0.0073331460859990026,0.0028236668613326448
50,0.94888488582845854,0.94854795026347505,-0.0068871163565190447,0.007445003156887087,0.0028276669354470496
50.100000000000001,0.94249279209125658,0.94216103349190605,-0.0068052150219299499,0.0073684378817058952,0.0028254071072772243
50.200000000000003,0.95969294867951338,0.9593598767218029,-0.0065564936005724304,0.0071242196303609286,0.0027869153211514249
50.299999999999997,1.0179075886731803,1.0175947830190311,-0.0064241582862626977,0.0070538879114661257,0.0029133357136739485
50.399999999999999,1.050137383373243,1.0498155726404816,-0.0067771961443074021,0.0074251907097336051,0.0030336561271006855
50.5,1.0527747515002541,1.0524715999576455,-0.0065745981061132363,0.0072128901765359426,0.0029665543045522269
50.600000000000001,1.0524006108595658,1.0520793760028126,-0.0063422569516735456,0.0070041760145308045,0.0029722480383497329
50.700000000000003,1.0521736142082589,1.0518659544758013,-0.0063142380740509761,0.0069830164723581611,0.0029820993607572142
50.799999999999997,1.0510732073089588,1.0507535134030042,-0.0067340901787341688,0.0073750270722798168,0.0030071670691087459
50.899999999999999,1.0512178024613681,1.0508951563022162,-0.0067750408460287301,0.0074021756796885255,0.0029817824078242324
51,1.0504753969943161,1.0501558169965035,-0.0064008810648531304,0.0070602269796809771,0.0029791822029237094
51.100000000000001,1.0497688222354336,1.0494527377266023,-0.0064599362376884777,0.0071261863534507414,0.0030086135925213773
51.200000000000003,1.0468602165093892,1.0465611436101627,-0.0062301814411831729,0.0068876185376964454,0.0029366866245403205
51.299999999999997,1.040739537549664,1.0404472023743421,-0.0066349464579157401,0.0072831647637547643,0.0030036601799448906
51.399999999999999,1.03809070134808,1.0377832499659616,-0.0067573674001436901,0.007381754786594954,0.0029712437713672224
51.5,1.0361742099158338,1.0358467918447098,-0.0062392336939535373,0.0068975108023170677,0.0029406832845978058
51.600000000000001,1.0446937503568663,1.0443843877112722,-0.0061142263937911901,0.0067888661956188642,0.0029504135011013191
51.700000000000003,1.0441507582432186,1.0438600660535458,-0.006238371574642119,0.0069151788266818811,0.0029836920587897661
51.799999999999997,1.0327231066909703,1.0324207682460635,-0.0063732932468862913,0.0070185368473363804,0.0029395565425094582
51.899999999999999,1.0271884163895184,1.0268684248586057,-0.006435365837311708,0.007075194750061041,0.0029401440936199538
52,1.0363356178724779,1.0360229603385409,-0.0065508898250479742,0.0071999992170012975,0.0029876129643747157
52.100000000000001,1.0411431052396174,1.0408357026145352,-0.0066090828785718416,0.0072628376947278962,0.0030114506278746101
52.200000000000003,1.0181334830040789,1.0178257902310706,-0.0068858231775519134,0.0074765745173873696,0.0029128346471316928
52.299999999999997,1.0441682052757106,1.0438719531482961,-0.0066849493779806615,0.0073374219632395717,0.0030247665828062693
52.399999999999999,1.0999984080011562,1.0997194962925589,-0.0065336474388187271,0.0073114501574361758,0.0032815780578694049
52.5,1.1033468292841837,1.103040542451603,-0.0060771552633982762,0.0069534614361529187,0.0033791729533445415
52.600000000000001,1.1145704772074825,1.1142652340219152,-0.0064914035925569737,0.0072688479007881873,0.0032707536139747841
52.700000000000003,1.1141496573231482,1.1138621307645518,-0.0059637865739406628,0.0068134553734040338,0.0032949087735251632
52.799999999999997,1.1134278125583317,1.1131532177740406,-0.0060672408913164579,0.0068948465386769065,0.0032752857522116512
52.899999999999999,1.1116931469550393,1.1114058911108584,-0.0060215485678087755,0.0068377876349156796,0.0032397982322553589
53,1.1247367119312168,1.1244427109105706,-0.0059659418722193451,0.0068440145512941976,0.003353814657315705
53.100000000000001,1.1333970858298898,1.133101940128622,-0.0065513208847037766,0.0073732645603942961,0.003383079210306708
53.200000000000003,1.1343790111852294,1.1340910624421705,-0.0065215777684582343,0.0073395592702237573,0.0033672174998174435
53.299999999999997,1.1354389696036211,1.1351451153598977,-0.0065539072426381529,0.0073572502096469587,0.0033429673199486302
53.399999999999999,1.1357063657772946,1.1354091611125987,-0.0072117042772855923,0.0079762978853148876,0.0034077337590036889
53.5,1.1083256208372509,1.1080526209912736,-0.0091049182852618576,0.010055627522148024,0.0042680332569992787
53.600000000000001,1.1314165916031071,1.1311536805399229,-0.0065401133336547151,0.0073312598992623422,0.0033127464879585517
53.700000000000003,1.131543496240309,1.1312828533092629,-0.0063543266220341026,0.0071595186816620984,0.0032986726017559622
53.799999999999997,1.1312024432774972,1.1309413813981779,-0.0064909725329012329,0.007294263901416265,0.0033276961160275688
53.899999999999999,1.1311609244321597,1.1309083043918926,-0.007038849355336955,0.0077970126758728107,0.0033538047678107444
54,1.1310809859940387,1.1308226586984171,-0.007119888570614628,0.0078609252187541862,0.0033318661493031451
54.100000000000001,1.1310766252928515,1.1308091645790175,-0.0068741845668472343,0.0076466144696306464,0.003349074407665568
54.200000000000003,1.1310144537571261,1.1307465496881028,-0.0064439870304264183,0.0072644364742053789,0.0033536649265333554
54.299999999999997,1.1310887763597346,1.1308271634330871,-0.006663827454849878,0.0074491119173856089,0.0033290647349853795
54.399999999999999,1.1307449594343166,1.1304982679420115,-0.0068164225729791059,0.007575594823864073,0.0033054531069029924
54.5,1.1306470330539351,1.1303949859426117,-0.0067082265993902669,0.007463836322240059,0.0032723918677963031
54.600000000000001,1.1307517349496512,1.130495944511049,-0.0064534703428525417,0.007275159398858832,0.0033586700958451298
54.700000000000003,1.1305388956302775,1.1302767128625304,-0.0064207098090168762,0.0072330193440587097,0.0033303234647584562
54.799999999999997,1.1304737111453376,1.1301861408707119,-0.0065267504843270017,0.007306514464331941,0.0032843084101262751
54.899999999999999,1.1304779329937935,1.1302177707396908,-0.0065629594954085347,0.0073549312131230742,0.0033200264775143898
55,1.1302605158297749,1.1299811601029532,-0.006831940720585454,0.0075980806501416247,0.0033249685045818956
55.100000000000001,1.1301169332639169,1.1298389307818348,-0.006695725869374061,0.0074774587212650947,0.0033286099216361521
55.200000000000003,1.1300991437448809,1.1298249994737275,-0.0067254689856195799,0.00749878100615178,0.0033165921518462488
55.299999999999997,1.1298954799477043,1.1296171093118796,-0.0067315038207998324,0.0075113278831832001,0.0033327020387726581
55.399999999999999,1.1300283140973184,1.1297522056668805,-0.0065875298957852593,0.0073858825790915931,0.0033400166682610618
55.5,1.1296588652798292,1.1293893781621334,-0.0063883803348369593,0.0071983376380974351,0.0033173274558772948
55.600000000000001,1.1297534938262577,1.1294834302632901,-0.0064112264965907745,0.0072165410252330118,0.0033127992964079984
55.700000000000003,1.1296839026683121,1.129406401503227,-0.0064603672973442246,0.0072635797202709219,0.0033201272168598508
55.799999999999997,1.1294452899856202,1.1291575641510361,-0.0062814775402153782,0.0070931398318686252,0.0032947947714858945
55.899999999999999,1.1294652087941888,1.1291975715677738,-0.0064301931214429797,0.0072237983427349429,0.0032917896222945538
56,1.1291866753329209,1.1289059089073861,-0.0066853804376364977,0.0074725614270916745,0.0033383922306588635
56.100000000000001,1.1292529507349367,1.1289835258000489,-0.0066621032162269486,0.0074524470958374275,0.0033399623429902344
56.200000000000003,1.1288423317179854,1.1285730707531849,-0.0065806329412935348,0.0073783151955265644,0.0033368855563980495
56.299999999999997,1.1288337901645145,1.1285581377468319,-0.0064870929959996351,0.0072840797240773742,0.0033129204469720735
56.399999999999999,1.1287315276574064,1.1284584095988046,-0.0068983239075682216,0.0076647970673793591,0.0033409940661990162
56.5,1.1287436399636093,1.1284725467928369,-0.0069086693393058222,0.0076784975429248668,0.0033510613955634529
56.600000000000001,1.1285236858101655,1.1282337186021063,-0.006706933420423106,0.0074896398665596099,0.0033334290790066521
56.700000000000003,1.1282985936611236,1.1280050522313514,-0.0065784776430148784,0.0073778832621336594,0.0033401786374420693
56.799999999999997,1.1282112463044058,1.1279211987740589,-0.0067164167328492234,0.0074943559095746771,0.0033249235735694975
56.899999999999999,1.1283868952143661,1.1280803497084024,-0.007163425595843596,0.0079146295377671479,0.0033655154810076789
57,1.1282239136798704,1.1279487747439332,-0.0071910134138104568,0.0079361019293124162,0.0033572369464827203
57.100000000000001,1.128106972724519,1.127819534268437,-0.0070565228012219811,0.0078124529256349941,0.0033525970039797359
57.200000000000003,1.1279217357241678,1.1276353320968657,-0.0071483385078929826,0.0078946689376296897,0.0033506796640895122
57.299999999999997,1.1276933907789064,1.1274250807427448,-0.006732365940111301,0.0075052129331425388,0.0033171478743397511
57.399999999999999,1.1277191265781388,1.1274589905067791,-0.0065461481688349563,0.0073289469975259544,0.0032956650685713575
57.5,1.1274977062723863,1.127235112038719,-0.0064056227210662472,0.007219610777475044,0.0033302818699912314
57.600000000000001,1.1274515415765571,1.1271803255710187,-0.0062857881367726553,0.0070991861845841383,0.0032995926995609604
57.700000000000003,1.1271967104648095,1.1269382270815191,-0.0062168185918555349,0.0070555265245616722,0.0033364084184571248
57.799999999999997,1.1269922790017535,1.1267376875620507,-0.006381052320689513,0.0071866727594258233,0.0033061210854558494
57.899999999999999,1.1268187760026289,1.1265645003304474,-0.0064082090790006313,0.007211913652481289,0.0033085578324488179
